rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.953102112,2306,0,0.078461945,0.085408568,0,0.117100298,-0.058926433,-0.03283149,0.149718523,-0.051341474,0.050860107,0,0.004283562,17.21466064
0.953042507,2307,0,0.078769088,0.085456789,0,0.117724359,-0.058220983,-0.032437265,0.150350332,-0.050601184,0.051431566,0,0,17.2618866
0.952357292,2308,0,0.083039463,0.090993822,0,0.121728659,-0.0461649,-0.029218093,0.157009125,-0.025396138,0,-0.052215874,0.022616699,18.04985046
0.950778484,2309,0,0.08482492,0.091607749,0,0.125530958,-0.043912977,-0.027818397,0.160473585,-0.022450194,0,-0.045644075,0,18.11965942
0.945575237,2310,0,0.083001375,0.091318846,0,0.124049723,-0.057105601,-0.033471197,0.156440854,-0.03755042,0,0,0.010354973,16.87854004
0.945222378,2311,0,0.08388114,0.091600478,0,0.125774622,-0.055322498,-0.032520443,0.158178449,-0.035351217,0,0,0,16.98527527
0.956186295,2312,0,0.078912556,0.085485339,0,0.115938544,-0.051912367,-0.03013356,0.14668417,0,0.042727172,-0.063509762,0.013353579,17.87184143
0.955636024,2313,0,0.079803169,0.085643232,0,0.117907584,-0.050492674,-0.029229552,0.148627758,0,0.04462418,-0.059375405,0,17.94328308
0.945554733,2314,0,0.079238117,0.086344063,0,0.11973381,-0.067563832,-0.036293209,0.144872546,0,0.037161261,0,-0.003529053,16.13479614
0.945513248,2315,0,0.078987718,0.086314678,0,0.11923784,-0.068266094,-0.036668986,0.144278765,0,0.036510617,0,0,16.08164978
0.950487614,2316,0,0.08282131,0.090623021,0,0.121803701,-0.049285978,-0.030301973,0.153757811,0,0,-0.059086561,0.019509479,17.70967102
0.949295998,2317,0,0.084408641,0.091198921,0,0.125129223,-0.046994627,-0.028964832,0.157125354,0,0,-0.052627236,0,17.80545044
0.941250324,2318,0,0.082649946,0.090801954,0,0.124651194,-0.064302683,-0.036064923,0.151193619,0,0,0,0.002906,16.09837341
0.941221237,2319,0,0.082913697,0.090893388,0,0.12514627,-0.063656807,-0.035741866,0.151792765,0,0,0,0,16.14302063
0.88305521,2320,0,0.095965743,0.1041798,0,0.15430212,-0.045357436,-0.025856808,0,-0.022066548,0.076455772,-0.052387089,0.040501565,18.87956238
0.8783288,2321,0,0.099425375,0.105455458,0,0.16200459,-0.041346729,-0.023160964,0,-0.017381221,0.082202375,-0.040619612,0,19.05639648
0.876729965,2322,0,0.096024871,0.104639053,0,0.156748891,-0.056296825,-0.030152962,0,-0.033918619,0.074963331,0,0.028314695,17.69099426
0.874267101,2323,0,0.098609328,0.105518639,0,0.162112594,-0.051447481,-0.027408242,0,-0.028409675,0.079523742,0,0,18.02368164
0.867046833,2324,0,0.104176581,0.114632368,0,0.167871833,-0.042942077,-0.026876837,0,-0.00029668,0,-0.049786001,0.050880581,18.33140564
0.859591484,2325,0,0.109403133,0.117277443,0,0.179051757,-0.037573576,-0.023522794,0,0.007801209,0,-0.034463584,0,18.50439453
0.861430168,2326,0,0.104083478,0.114878595,0,0.169952393,-0.053394824,-0.030945614,0,-0.011975817,0,0,0.039095998,17.21034241
0.856713772,2327,0,0.108432114,0.11700505,0,0.178673625,-0.046291798,-0.027134717,0,-0.002302025,0,0,0,17.6388092
0.881818295,2328,0,0.096049547,0.104265392,0,0.154607654,-0.047792435,-0.026863888,0,0,0.070677042,-0.057872772,0.038255632,18.55378723
0.877556324,2329,0,0.099339426,0.105467439,0,0.161907792,-0.043464869,-0.024082854,0,0,0.07734251,-0.04551217,0,18.78890991
0.873659134,2330,0,0.096172094,0.104857445,0,0.157664657,-0.062128812,-0.032526106,0,0,0.065297306,0,0.022578403,16.95758057
0.872044563,2331,0,0.098283529,0.105553627,0,0.161964893,-0.057349443,-0.029945225,0,0,0.070352137,0,0,17.33007813
0.867046833,2332,0,0.104168832,0.114622176,0,0.167861342,-0.042980105,-0.026890352,0,0,0,-0.049868554,0.050836563,18.32727051
0.859424591,2333,0,0.109734833,0.117614627,0,0.179593801,-0.036424309,-0.023080751,0,0,0,-0.03188327,0,18.61968994
0.861019135,2334,0,0.103740275,0.114454508,0,0.169649959,-0.055785686,-0.031820506,0,0,0,0,0.036350965,16.95162964
0.856697559,2335,0,0.108299971,0.116888225,0,0.178487182,-0.046880633,-0.027367532,0,0,0,0,0,17.57995605
0.958116055,2336,0,0.078353465,0.085031748,0,0.112194538,-0.059912056,0,0.149726629,-0.040470511,0.05275628,-0.056496203,0.015132323,17.57151794
0.957411766,2337,0,0.079378784,0.085227549,0,0.114546776,-0.058060557,0,0.151801348,-0.03894338,0.054517388,-0.052110821,0,17.65975952
0.950080872,2338,0,0.078448176,0.085588515,0,0.114559412,-0.07378453,0,0.149249554,-0.053503245,0.051256865,0,0.001685299,16.14335632
0.950071812,2339,0,0.078570008,0.085606754,0,0.114818871,-0.073434234,0,0.149502158,-0.053199559,0.051481456,0,0,16.16716003
