rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.877334118,500,0.027951047,-0.033024937,-0.031766027,0,0,0,0,0,0.197662473,0,0.199929357,0.16291213,11.99302673
0.800553799,501,0.071038067,-0.003815802,-0.025773704,0,0,0,0,0,0.255777359,0,0.252522707,0,11.90484619
0.759215832,502,0.038559109,-0.038596451,-0.036506742,0,0,0,0,0,0.273150206,0,0,0.230768323,17.37834167
0.616533756,503,0.112676263,0.005594932,-0.029252231,0,0,0,0,0,0.401228666,0,0,0,19.16508484
0.825258732,504,0.023833245,-0.045143396,-0.048238039,0,0,0,0,0,0,0.142177224,0.246860147,0.186971664,14.22614288
0.728963375,505,0.068908274,-0.016207874,-0.048542649,0,0,0,0,0,0,0.204215765,0.324385881,0,14.96062469
0.644218445,506,0.049112737,-0.056153685,-0.059556037,0,0,0,0,0,0,0.183758616,0,0.305116653,22.17341614
0.776790619,508,0.074979901,-0.030927569,-0.030475318,0,0,0,0,0,0,0,0.264113188,0.226661205,12.39709473
0.63483572,509,0.165892959,0.016103342,-0.020635962,0,0,0,0,0,0,0,0.379750013,0,12.10372162
0.580673695,510,0.119694054,-0.038659483,-0.037402302,0,0,0,0,0,0,0,0,0.370750666,20.2925415
0.995296001,512,-0.00342991,-0.052470624,0,-0.027350068,-0.029929176,0.127809405,0.081724167,-0.026918426,0.111519933,0.064317822,0.149642944,0.10953927,12.69553375
0.96102047,513,0.00677688,-0.04575032,0,-0.021218553,-0.019486204,0.14339745,0.093147576,-0.013966411,0.127640367,0.073770702,0.173214436,0,12.68901825
0.924057961,514,0.002176357,-0.055319935,0,-0.034319609,-0.038258344,0.166776299,0.087735236,-0.026992843,0.149235964,0.062024027,0,0.14615047,16.48942566
0.865094662,515,0.017819971,-0.0465523,0,-0.02726835,-0.025433987,0.197650671,0.105304182,-0.008780271,0.18055892,0.074932933,0,0,17.27394104
0.985689163,516,0.008797869,-0.047796696,0,-0.016632408,-0.023002163,0.128641725,0.082197309,-0.023331568,0.133846998,0,0.148934364,0.11399132,11.7935791
0.94876194,517,0.021367148,-0.040046602,0,-0.008565232,-0.01100485,0.145105124,0.094239831,-0.009221286,0.154176116,0,0.173521876,0,11.64348602
0.915758133,518,0.013946794,-0.050807536,0,-0.023954675,-0.031544536,0.167429447,0.088179052,-0.023536965,0.170627117,0,0,0.150302768,15.59606171
0.853707314,519,0.03267172,-0.040774107,0,-0.014431238,-0.016835332,0.199552178,0.106472492,-0.003952276,0.207680821,0,0,0,16.207901
0.966198444,520,0.003002338,-0.057886034,0,-0.033291459,-0.036391646,0.149959445,0.089089274,-0.018499658,0,0.103716314,0.169834256,0.122943163,13.39293671
0.923722744,521,0.015732914,-0.05112204,0,-0.027277738,-0.025537148,0.171495676,0.103398383,-0.002311427,0,0.121071637,0.200179935,0,13.48570251
0.873966217,522,0.012270205,-0.063524604,0,-0.044019222,-0.048951447,0.20544064,0.099312603,-0.015219525,0,0.116967022,0,0.172067642,18.14704895
0.794705868,523,0.034048051,-0.055001736,0,-0.037950128,-0.036074579,0.253546476,0.123977304,0.010090403,0,0.147102475,0,0,19.47761536
0.938812733,524,0.027850553,-0.051301301,0,-0.015783072,-0.026044711,0.159680486,0.092692614,-0.008811496,0,0,0.176006556,0.136092901,11.98170471
0.887579918,525,0.046909243,-0.042456388,0,-0.005705409,-0.01186458,0.185879588,0.10955447,0.011267565,0,0,0.211478353,0,11.8004837
0.842411518,526,0.04084295,-0.056348056,0,-0.024646312,-0.037780106,0.218940973,0.103911936,-0.004111364,0,0,0,0.189163566,16.7117157
0.748594761,527,0.07382983,-0.044713289,0,-0.012185924,-0.020034775,0.277556658,0.133276582,0.027714744,0,0,0,0,17.74482727
0.993017673,528,-0.006437942,-0.055764914,0,-0.031803221,-0.035231054,0.12789619,0.081321418,0,0.108825207,0.062292695,0.1496526,0.106091738,12.4994278
0.960418701,529,0.005022991,-0.047597617,0,-0.023666412,-0.022452667,0.143185854,0.092746735,0,0.125954509,0.072547674,0.172830105,0,12.58551025
0.921931267,530,-0.000839663,-0.058625996,0,-0.038787186,-0.043577284,0.166872859,0.087335467,0,0.146542549,0.059995681,0,0.142701864,16.29150391
0.864880562,531,0.016701162,-0.047713876,0,-0.028800324,-0.027292386,0.197443366,0.105035901,0,0.179425716,0.074162424,0,0,17.20213318
0.983986378,532,0.005844578,-0.050792366,0,-0.020802259,-0.027806908,0.128695011,0.081834137,0,0.130890131,0,0.148962855,0.11086905,11.64743042
0.948501587,533,0.020041987,-0.041336,0,-0.010329887,-0.013067931,0.144945979,0.093961716,0,0.152764797,0,0.173263431,0,11.58622742
0.914148331,534,0.010968849,-0.053831875,0,-0.028163567,-0.036394417,0.167496085,0.087816656,0,0.167656779,0,0,0.147164822,15.44819641
0.853664398,535,0.032096118,-0.041326851,0,-0.015184507,-0.017716631,0.199449658,0.106345594,0,0.207041621,0,0,0,16.18034363
0.965145111,536,0.000811708,-0.06007722,0,-0.036276132,-0.039955378,0.149650335,0.088687956,0,0,0.101655722,0.169504762,0.120332658,13.2450943
